Original_Index,Filename,Split,GroundTruth_CD,Predicted_CD,Error
0,TH0011AV/viewpoint_simulated_0_surface0.pcd,Testing,1.9374059438705444,1.8999505043029785,0.03745543956756592
1,TH0011AV/viewpoint_simulated_1_surface0.pcd,Testing,1.968840479850769,1.9133437871932983,0.0554966926574707
2,TH0011AV/viewpoint_simulated_10_surface0.pcd,Testing,1.969947099685669,1.867904543876648,0.102042555809021
3,TH0011AV/viewpoint_simulated_100_surface0.pcd,Testing,1.8592361211776733,1.9785791635513306,0.11934304237365723
4,TH0011AV/viewpoint_simulated_101_surface0.pcd,Testing,2.1146299839019775,1.8911898136138916,0.22344017028808594
5,TH0011AV/viewpoint_simulated_102_surface0.pcd,Testing,1.8915700912475586,1.8281168937683105,0.06345319747924805
6,TH0011AV/viewpoint_simulated_103_surface0.pcd,Testing,2.0341832637786865,1.8021093606948853,0.23207390308380127
7,TH0011AV/viewpoint_simulated_104_surface0.pcd,Testing,1.9817876815795898,1.7447361946105957,0.23705148696899414
8,TH0011AV/viewpoint_simulated_105_surface0.pcd,Testing,2.027348756790161,1.7657625675201416,0.26158618927001953
9,TH0011AV/viewpoint_simulated_106_surface0.pcd,Testing,1.9215037822723389,1.8490066528320312,0.07249712944030762
10,TH0011AV/viewpoint_simulated_107_surface0.pcd,Testing,2.0458824634552,1.8748531341552734,0.17102932929992676
11,TH0011AV/viewpoint_simulated_108_surface0.pcd,Testing,1.9603885412216187,1.8986364603042603,0.0617520809173584
12,TH0011AV/viewpoint_simulated_109_surface0.pcd,Testing,2.029000997543335,1.9413546323776245,0.08764636516571045
13,TH0011AV/viewpoint_simulated_11_surface0.pcd,Testing,1.8794660568237305,1.878345251083374,0.0011208057403564453
14,TH0011AV/viewpoint_simulated_110_surface0.pcd,Testing,2.0068747997283936,2.00427508354187,0.0025997161865234375
15,TH0011AV/viewpoint_simulated_111_surface0.pcd,Testing,1.8384422063827515,2.0497162342071533,0.21127402782440186
16,TH0011AV/viewpoint_simulated_112_surface0.pcd,Testing,2.0369346141815186,2.024111032485962,0.01282358169555664
17,TH0011AV/viewpoint_simulated_113_surface0.pcd,Testing,1.9133939743041992,1.939457893371582,0.026063919067382812
18,TH0011AV/viewpoint_simulated_114_surface0.pcd,Testing,2.0430500507354736,1.8310197591781616,0.212030291557312
19,TH0011AV/viewpoint_simulated_115_surface0.pcd,Testing,1.8864980936050415,1.745115876197815,0.14138221740722656
20,TH0011AV/viewpoint_simulated_116_surface0.pcd,Testing,1.868637204170227,1.7142773866653442,0.1543598175048828
21,TH0011AV/viewpoint_simulated_117_surface0.pcd,Testing,2.026681900024414,1.7583339214324951,0.26834797859191895
22,TH0011AV/viewpoint_simulated_118_surface0.pcd,Testing,2.0873332023620605,1.8626699447631836,0.22466325759887695
23,TH0011AV/viewpoint_simulated_119_surface0.pcd,Testing,1.9461883306503296,1.8761721849441528,0.07001614570617676
24,TH0011AV/viewpoint_simulated_12_surface0.pcd,Testing,2.0887019634246826,1.9062469005584717,0.18245506286621094
25,TH0011AV/viewpoint_simulated_120_surface0.pcd,Testing,2.0421361923217773,1.883506417274475,0.15862977504730225
26,TH0011AV/viewpoint_simulated_121_surface0.pcd,Testing,2.104750871658325,1.9513099193572998,0.1534409523010254
27,TH0011AV/viewpoint_simulated_122_surface0.pcd,Testing,2.002326488494873,2.0071640014648438,0.004837512969970703
28,TH0011AV/viewpoint_simulated_123_surface0.pcd,Testing,1.9654338359832764,2.0047967433929443,0.03936290740966797
29,TH0011AV/viewpoint_simulated_124_surface0.pcd,Testing,2.020805835723877,2.0104522705078125,0.010353565216064453
30,TH0011AV/viewpoint_simulated_125_surface0.pcd,Testing,2.0883665084838867,1.898224115371704,0.19014239311218262
31,TH0011AV/viewpoint_simulated_126_surface0.pcd,Testing,1.9588592052459717,1.8456916809082031,0.11316752433776855
32,TH0011AV/viewpoint_simulated_127_surface0.pcd,Testing,2.0658962726593018,1.7319188117980957,0.33397746086120605
33,TH0011AV/viewpoint_simulated_128_surface0.pcd,Testing,1.937657356262207,1.717334270477295,0.2203230857849121
34,TH0011AV/viewpoint_simulated_129_surface0.pcd,Testing,2.19857120513916,1.738088607788086,0.4604825973510742
35,TH0011AV/viewpoint_simulated_13_surface0.pcd,Testing,1.9701825380325317,1.9556339979171753,0.014548540115356445
36,TH0011AV/viewpoint_simulated_130_surface0.pcd,Testing,2.0555663108825684,1.8563811779022217,0.19918513298034668
37,TH0011AV/viewpoint_simulated_131_surface0.pcd,Testing,2.0527234077453613,1.89680814743042,0.1559152603149414
38,TH0011AV/viewpoint_simulated_132_surface0.pcd,Testing,2.124321699142456,1.8903635740280151,0.23395812511444092
39,TH0011AV/viewpoint_simulated_133_surface0.pcd,Testing,2.0662729740142822,1.9310479164123535,0.1352250576019287
40,TH0011AV/viewpoint_simulated_134_surface0.pcd,Testing,2.1543309688568115,2.0253148078918457,0.12901616096496582
41,TH0011AV/viewpoint_simulated_135_surface0.pcd,Testing,2.009798288345337,1.984579086303711,0.025219202041625977
42,TH0011AV/viewpoint_simulated_136_surface0.pcd,Testing,1.9880694150924683,1.98935866355896,0.0012892484664916992
43,TH0011AV/viewpoint_simulated_137_surface0.pcd,Testing,2.060772180557251,1.9102206230163574,0.15055155754089355
44,TH0011AV/viewpoint_simulated_138_surface0.pcd,Testing,2.0025758743286133,1.8358535766601562,0.16672229766845703
45,TH0011AV/viewpoint_simulated_139_surface0.pcd,Testing,2.2598822116851807,1.7349052429199219,0.5249769687652588
46,TH0011AV/viewpoint_simulated_14_surface0.pcd,Testing,1.8850592374801636,1.9813132286071777,0.09625399112701416
47,TH0011AV/viewpoint_simulated_140_surface0.pcd,Testing,1.9736661911010742,1.5864381790161133,0.38722801208496094
48,TH0011AV/viewpoint_simulated_141_surface0.pcd,Testing,2.0387165546417236,1.6968278884887695,0.3418886661529541
49,TH0011AV/viewpoint_simulated_142_surface0.pcd,Testing,2.0118534564971924,1.8712799549102783,0.14057350158691406
50,TH0011AV/viewpoint_simulated_143_surface0.pcd,Testing,2.0904247760772705,1.8702328205108643,0.22019195556640625
51,TH0011AV/viewpoint_simulated_144_surface0.pcd,Testing,1.9978418350219727,1.9084792137145996,0.08936262130737305
52,TH0011AV/viewpoint_simulated_145_surface0.pcd,Testing,1.9500752687454224,1.923335313796997,0.026739954948425293
53,TH0011AV/viewpoint_simulated_146_surface0.pcd,Testing,2.11440372467041,1.9517970085144043,0.16260671615600586
54,TH0011AV/viewpoint_simulated_147_surface0.pcd,Testing,1.9027674198150635,1.9392439126968384,0.0364764928817749
55,TH0011AV/viewpoint_simulated_148_surface0.pcd,Testing,2.088059902191162,1.9270949363708496,0.1609649658203125
56,TH0011AV/viewpoint_simulated_149_surface0.pcd,Testing,1.9706401824951172,1.9012868404388428,0.06935334205627441
57,TH0011AV/viewpoint_simulated_15_surface0.pcd,Testing,1.9321686029434204,2.0000357627868652,0.06786715984344482
58,TH0011AV/viewpoint_simulated_150_surface0.pcd,Testing,1.9912781715393066,1.8721718788146973,0.11910629272460938
59,TH0011AV/viewpoint_simulated_151_surface0.pcd,Testing,2.00093150138855,1.8557876348495483,0.14514386653900146
60,TH0011AV/viewpoint_simulated_152_surface0.pcd,Testing,1.796446442604065,1.8459347486495972,0.04948830604553223
61,TH0011AV/viewpoint_simulated_153_surface0.pcd,Testing,1.9939526319503784,1.8476948738098145,0.14625775814056396
62,TH0011AV/viewpoint_simulated_154_surface0.pcd,Testing,2.1598877906799316,1.8649842739105225,0.2949035167694092
63,TH0011AV/viewpoint_simulated_155_surface0.pcd,Testing,1.8924484252929688,1.8738707304000854,0.0185776948928833
64,TH0011AV/viewpoint_simulated_156_surface0.pcd,Testing,2.0358433723449707,1.9067151546478271,0.12912821769714355
65,TH0011AV/viewpoint_simulated_157_surface0.pcd,Testing,1.9851394891738892,1.9552526473999023,0.029886841773986816
66,TH0011AV/viewpoint_simulated_158_surface0.pcd,Testing,1.973901391029358,1.9771603345870972,0.003258943557739258
67,TH0011AV/viewpoint_simulated_159_surface0.pcd,Testing,1.8830807209014893,2.0073585510253906,0.12427783012390137
68,TH0011AV/viewpoint_simulated_16_surface0.pcd,Testing,2.0581281185150146,1.982825517654419,0.0753026008605957
69,TH0011AV/viewpoint_simulated_160_surface0.pcd,Testing,2.076908826828003,1.982032060623169,0.09487676620483398
70,TH0011AV/viewpoint_simulated_161_surface0.pcd,Testing,1.989266037940979,1.9085474014282227,0.08071863651275635
71,TH0011AV/viewpoint_simulated_162_surface0.pcd,Testing,1.920030117034912,1.8666834831237793,0.05334663391113281
72,TH0011AV/viewpoint_simulated_163_surface0.pcd,Testing,2.0236611366271973,1.8577035665512085,0.16595757007598877
73,TH0011AV/viewpoint_simulated_164_surface0.pcd,Testing,1.9377862215042114,1.8128947019577026,0.12489151954650879
74,TH0011AV/viewpoint_simulated_165_surface0.pcd,Testing,2.0439679622650146,1.830702304840088,0.21326565742492676
75,TH0011AV/viewpoint_simulated_166_surface0.pcd,Testing,2.035693883895874,1.8699009418487549,0.16579294204711914
76,TH0011AV/viewpoint_simulated_167_surface0.pcd,Testing,1.9489692449569702,1.8958945274353027,0.05307471752166748
77,TH0011AV/viewpoint_simulated_168_surface0.pcd,Testing,1.9353853464126587,1.9011640548706055,0.03422129154205322
78,TH0011AV/viewpoint_simulated_169_surface0.pcd,Testing,1.9951903820037842,1.9365187883377075,0.05867159366607666
79,TH0011AV/viewpoint_simulated_17_surface0.pcd,Testing,2.0266966819763184,1.9264354705810547,0.10026121139526367
80,TH0011AV/viewpoint_simulated_170_surface0.pcd,Testing,2.0288808345794678,1.9939993619918823,0.03488147258758545
81,TH0011AV/viewpoint_simulated_171_surface0.pcd,Testing,2.0692920684814453,2.025273561477661,0.04401850700378418
82,TH0011AV/viewpoint_simulated_172_surface0.pcd,Testing,1.9766432046890259,2.0013864040374756,0.024743199348449707
83,TH0011AV/viewpoint_simulated_173_surface0.pcd,Testing,2.039591073989868,1.9134435653686523,0.12614750862121582
84,TH0011AV/viewpoint_simulated_174_surface0.pcd,Testing,2.1163887977600098,1.857296109199524,0.25909268856048584
85,TH0011AV/viewpoint_simulated_175_surface0.pcd,Testing,1.972955584526062,1.7945995330810547,0.17835605144500732
86,TH0011AV/viewpoint_simulated_176_surface0.pcd,Testing,2.0433478355407715,1.7561075687408447,0.28724026679992676
87,TH0011AV/viewpoint_simulated_177_surface0.pcd,Testing,2.034369468688965,1.8050570487976074,0.22931241989135742
88,TH0011AV/viewpoint_simulated_178_surface0.pcd,Testing,1.9838871955871582,1.8574126958847046,0.1264744997024536
89,TH0011AV/viewpoint_simulated_179_surface0.pcd,Testing,1.9783576726913452,1.9329965114593506,0.04536116123199463
90,TH0011AV/viewpoint_simulated_18_surface0.pcd,Testing,2.053295612335205,1.845974326133728,0.20732128620147705
91,TH0011AV/viewpoint_simulated_180_surface0.pcd,Testing,1.9337613582611084,1.9126427173614502,0.021118640899658203
92,TH0011AV/viewpoint_simulated_181_surface0.pcd,Testing,2.0142619609832764,1.9356313943862915,0.07863056659698486
93,TH0011AV/viewpoint_simulated_182_surface0.pcd,Testing,1.9742778539657593,2.0142009258270264,0.03992307186126709
94,TH0011AV/viewpoint_simulated_183_surface0.pcd,Testing,1.8765337467193604,2.038480758666992,0.16194701194763184
95,TH0011AV/viewpoint_simulated_184_surface0.pcd,Testing,2.0246658325195312,2.030045509338379,0.005379676818847656
96,TH0011AV/viewpoint_simulated_185_surface0.pcd,Testing,2.078601598739624,1.9238076210021973,0.15479397773742676
97,TH0011AV/viewpoint_simulated_186_surface0.pcd,Testing,1.9776382446289062,1.8440418243408203,0.13359642028808594
98,TH0011AV/viewpoint_simulated_187_surface0.pcd,Testing,1.9039256572723389,1.7355622053146362,0.16836345195770264
99,TH0011AV/viewpoint_simulated_188_surface0.pcd,Testing,1.973759651184082,1.7193686962127686,0.2543909549713135
100,TH0011AV/viewpoint_simulated_189_surface0.pcd,Testing,1.8675709962844849,1.7771353721618652,0.09043562412261963
101,TH0011AV/viewpoint_simulated_19_surface0.pcd,Testing,1.8695213794708252,1.8006480932235718,0.06887328624725342
102,TH0011AV/viewpoint_simulated_190_surface0.pcd,Testing,1.979210376739502,1.8427101373672485,0.13650023937225342
103,TH0011AV/viewpoint_simulated_191_surface0.pcd,Testing,1.957993507385254,1.907073974609375,0.050919532775878906
104,TH0011AV/viewpoint_simulated_192_surface0.pcd,Testing,2.0885989665985107,1.8775904178619385,0.21100854873657227
105,TH0011AV/viewpoint_simulated_193_surface0.pcd,Testing,2.1285176277160645,1.9460341930389404,0.18248343467712402
106,TH0011AV/viewpoint_simulated_194_surface0.pcd,Testing,2.1475706100463867,2.0000338554382324,0.1475367546081543
107,TH0011AV/viewpoint_simulated_195_surface0.pcd,Testing,2.006061315536499,2.002288341522217,0.0037729740142822266
108,TH0011AV/viewpoint_simulated_196_surface0.pcd,Testing,2.048478126525879,2.017578363418579,0.030899763107299805
109,TH0011AV/viewpoint_simulated_197_surface0.pcd,Testing,2.041212558746338,1.8790751695632935,0.16213738918304443
110,TH0011AV/viewpoint_simulated_198_surface0.pcd,Testing,1.9618144035339355,1.8361060619354248,0.12570834159851074
111,TH0011AV/viewpoint_simulated_199_surface0.pcd,Testing,2.050112724304199,1.8026461601257324,0.2474665641784668
112,TH0011AV/viewpoint_simulated_2_surface0.pcd,Testing,1.9277843236923218,1.9384688138961792,0.010684490203857422
113,TH0011AV/viewpoint_simulated_20_surface0.pcd,Testing,1.9760743379592896,1.7975635528564453,0.17851078510284424
114,TH0011AV/viewpoint_simulated_200_surface0.pcd,Testing,2.026331663131714,1.7179641723632812,0.3083674907684326
115,TH0011AV/viewpoint_simulated_201_surface0.pcd,Testing,2.0775277614593506,1.7306320667266846,0.346895694732666
116,TH0011AV/viewpoint_simulated_202_surface0.pcd,Testing,2.0374131202697754,1.8536590337753296,0.1837540864944458
117,TH0011AV/viewpoint_simulated_203_surface0.pcd,Testing,2.0065650939941406,1.8965483903884888,0.11001670360565186
118,TH0011AV/viewpoint_simulated_204_surface0.pcd,Testing,2.0799732208251953,1.9060194492340088,0.17395377159118652
119,TH0011AV/viewpoint_simulated_205_surface0.pcd,Testing,2.137850284576416,1.9322612285614014,0.20558905601501465
120,TH0011AV/viewpoint_simulated_206_surface0.pcd,Testing,2.0897645950317383,2.014296770095825,0.07546782493591309
121,TH0011AV/viewpoint_simulated_207_surface0.pcd,Testing,2.07474946975708,2.014864206314087,0.059885263442993164
122,TH0011AV/viewpoint_simulated_208_surface0.pcd,Testing,2.0619046688079834,1.9991827011108398,0.06272196769714355
123,TH0011AV/viewpoint_simulated_209_surface0.pcd,Testing,2.0446622371673584,1.907512903213501,0.13714933395385742
124,TH0011AV/viewpoint_simulated_21_surface0.pcd,Testing,1.9369431734085083,1.8230422735214233,0.11390089988708496
125,TH0011AV/viewpoint_simulated_210_surface0.pcd,Testing,2.0334548950195312,1.8529691696166992,0.18048572540283203
126,TH0011AV/viewpoint_simulated_211_surface0.pcd,Testing,1.9921901226043701,1.7505404949188232,0.24164962768554688
127,TH0011AV/viewpoint_simulated_212_surface0.pcd,Testing,1.9549211263656616,1.5842373371124268,0.37068378925323486
128,TH0011AV/viewpoint_simulated_213_surface0.pcd,Testing,1.9774703979492188,1.7183690071105957,0.25910139083862305
129,TH0011AV/viewpoint_simulated_214_surface0.pcd,Testing,2.0351412296295166,1.87127685546875,0.1638643741607666
130,TH0011AV/viewpoint_simulated_215_surface0.pcd,Testing,1.9400795698165894,1.865992546081543,0.07408702373504639
131,TH0011AV/viewpoint_simulated_22_surface0.pcd,Testing,2.009996175765991,1.8260939121246338,0.18390226364135742
132,TH0011AV/viewpoint_simulated_23_surface0.pcd,Testing,1.997662901878357,1.9052503108978271,0.09241259098052979
133,TH0011AV/viewpoint_simulated_24_surface0.pcd,Testing,1.9228270053863525,1.9000602960586548,0.022766709327697754
134,TH0011AV/viewpoint_simulated_25_surface0.pcd,Testing,2.073868989944458,1.933274745941162,0.1405942440032959
135,TH0011AV/viewpoint_simulated_26_surface0.pcd,Testing,1.9386969804763794,1.990871548652649,0.05217456817626953
136,TH0011AV/viewpoint_simulated_27_surface0.pcd,Testing,1.9194939136505127,2.018054962158203,0.09856104850769043
137,TH0011AV/viewpoint_simulated_28_surface0.pcd,Testing,1.9969418048858643,2.0035486221313477,0.0066068172454833984
138,TH0011AV/viewpoint_simulated_29_surface0.pcd,Testing,2.141404867172241,1.8915013074874878,0.24990355968475342
139,TH0011AV/viewpoint_simulated_3_surface0.pcd,Testing,2.0915091037750244,1.9548759460449219,0.13663315773010254
140,TH0011AV/viewpoint_simulated_30_surface0.pcd,Testing,1.9726890325546265,1.8252885341644287,0.14740049839019775
141,TH0011AV/viewpoint_simulated_31_surface0.pcd,Testing,1.9709343910217285,1.7554491758346558,0.21548521518707275
142,TH0011AV/viewpoint_simulated_32_surface0.pcd,Testing,2.0537290573120117,1.7560405731201172,0.29768848419189453
143,TH0011AV/viewpoint_simulated_33_surface0.pcd,Testing,2.0817418098449707,1.7429709434509277,0.33877086639404297
144,TH0011AV/viewpoint_simulated_34_surface0.pcd,Testing,2.0297746658325195,1.8403749465942383,0.18939971923828125
145,TH0011AV/viewpoint_simulated_35_surface0.pcd,Testing,2.0770797729492188,1.8827157020568848,0.19436407089233398
146,TH0011AV/viewpoint_simulated_36_surface0.pcd,Testing,2.235337018966675,1.8965294361114502,0.3388075828552246
147,TH0011AV/viewpoint_simulated_37_surface0.pcd,Testing,1.9626641273498535,1.9266594648361206,0.03600466251373291
148,TH0011AV/viewpoint_simulated_38_surface0.pcd,Testing,1.9839308261871338,1.981519341468811,0.002411484718322754
149,TH0011AV/viewpoint_simulated_39_surface0.pcd,Testing,1.9470713138580322,2.0398125648498535,0.09274125099182129
150,TH0011AV/viewpoint_simulated_4_surface0.pcd,Testing,1.9496383666992188,1.9181606769561768,0.03147768974304199
151,TH0011AV/viewpoint_simulated_40_surface0.pcd,Testing,1.9315937757492065,2.003239154815674,0.07164537906646729
152,TH0011AV/viewpoint_simulated_41_surface0.pcd,Testing,1.9155734777450562,1.9072798490524292,0.008293628692626953
