Original_Index,Filename,Split,GroundTruth_CD,Predicted_CD,Error
0,TH0011AV/viewpoint_simulated_0_surface0.pcd,Testing,1.9374059438705444,1.876489281654358,0.06091666221618652
1,TH0011AV/viewpoint_simulated_1_surface0.pcd,Testing,1.968840479850769,1.8868390321731567,0.0820014476776123
2,TH0011AV/viewpoint_simulated_10_surface0.pcd,Testing,1.969947099685669,1.8751722574234009,0.09477484226226807
3,TH0011AV/viewpoint_simulated_100_surface0.pcd,Testing,1.8592361211776733,1.942064642906189,0.08282852172851562
4,TH0011AV/viewpoint_simulated_101_surface0.pcd,Testing,2.1146299839019775,1.9432015419006348,0.17142844200134277
5,TH0011AV/viewpoint_simulated_102_surface0.pcd,Testing,1.8915700912475586,1.9209786653518677,0.029408574104309082
6,TH0011AV/viewpoint_simulated_103_surface0.pcd,Testing,2.0341832637786865,1.9302135705947876,0.10396969318389893
7,TH0011AV/viewpoint_simulated_104_surface0.pcd,Testing,1.9817876815795898,1.9356316328048706,0.04615604877471924
8,TH0011AV/viewpoint_simulated_105_surface0.pcd,Testing,2.027348756790161,1.9206547737121582,0.10669398307800293
9,TH0011AV/viewpoint_simulated_106_surface0.pcd,Testing,1.9215037822723389,1.883373737335205,0.03813004493713379
10,TH0011AV/viewpoint_simulated_107_surface0.pcd,Testing,2.0458824634552,1.8626326322555542,0.183249831199646
11,TH0011AV/viewpoint_simulated_108_surface0.pcd,Testing,1.9603885412216187,1.919812560081482,0.04057598114013672
12,TH0011AV/viewpoint_simulated_109_surface0.pcd,Testing,2.029000997543335,1.9633089303970337,0.06569206714630127
13,TH0011AV/viewpoint_simulated_11_surface0.pcd,Testing,1.8794660568237305,1.8735331296920776,0.005932927131652832
14,TH0011AV/viewpoint_simulated_110_surface0.pcd,Testing,2.0068747997283936,1.9599791765213013,0.046895623207092285
15,TH0011AV/viewpoint_simulated_111_surface0.pcd,Testing,1.8384422063827515,1.9732985496520996,0.13485634326934814
16,TH0011AV/viewpoint_simulated_112_surface0.pcd,Testing,2.0369346141815186,1.993498682975769,0.04343593120574951
17,TH0011AV/viewpoint_simulated_113_surface0.pcd,Testing,1.9133939743041992,1.9766826629638672,0.06328868865966797
18,TH0011AV/viewpoint_simulated_114_surface0.pcd,Testing,2.0430500507354736,1.9312385320663452,0.11181151866912842
19,TH0011AV/viewpoint_simulated_115_surface0.pcd,Testing,1.8864980936050415,1.9494829177856445,0.06298482418060303
20,TH0011AV/viewpoint_simulated_116_surface0.pcd,Testing,1.868637204170227,1.9719226360321045,0.10328543186187744
21,TH0011AV/viewpoint_simulated_117_surface0.pcd,Testing,2.026681900024414,1.969631314277649,0.05705058574676514
22,TH0011AV/viewpoint_simulated_118_surface0.pcd,Testing,2.0873332023620605,1.9234461784362793,0.16388702392578125
23,TH0011AV/viewpoint_simulated_119_surface0.pcd,Testing,1.9461883306503296,1.8835457563400269,0.06264257431030273
24,TH0011AV/viewpoint_simulated_12_surface0.pcd,Testing,2.0887019634246826,1.8693047761917114,0.2193971872329712
25,TH0011AV/viewpoint_simulated_120_surface0.pcd,Testing,2.0421361923217773,1.978041410446167,0.06409478187561035
26,TH0011AV/viewpoint_simulated_121_surface0.pcd,Testing,2.104750871658325,2.0199551582336426,0.08479571342468262
27,TH0011AV/viewpoint_simulated_122_surface0.pcd,Testing,2.002326488494873,2.011354446411133,0.009027957916259766
28,TH0011AV/viewpoint_simulated_123_surface0.pcd,Testing,1.9654338359832764,2.052628993988037,0.08719515800476074
29,TH0011AV/viewpoint_simulated_124_surface0.pcd,Testing,2.020805835723877,2.031872272491455,0.011066436767578125
30,TH0011AV/viewpoint_simulated_125_surface0.pcd,Testing,2.0883665084838867,2.0081818103790283,0.0801846981048584
31,TH0011AV/viewpoint_simulated_126_surface0.pcd,Testing,1.9588592052459717,1.9561002254486084,0.0027589797973632812
32,TH0011AV/viewpoint_simulated_127_surface0.pcd,Testing,2.0658962726593018,1.9749828577041626,0.09091341495513916
33,TH0011AV/viewpoint_simulated_128_surface0.pcd,Testing,1.937657356262207,2.0020952224731445,0.0644378662109375
34,TH0011AV/viewpoint_simulated_129_surface0.pcd,Testing,2.19857120513916,2.0145339965820312,0.1840372085571289
