Original_Index,Filename,Split,GroundTruth_CD,Predicted_CD,Error
0,TH0011AV/viewpoint_simulated_0_surface0.pcd,Testing,1.9767990112304688,1.9271762371063232,0.04962277412414551
1,TH0011AV/viewpoint_simulated_1_surface0.pcd,Testing,2.10595703125,1.955040693283081,0.15091633796691895
2,TH0011AV/viewpoint_simulated_10_surface0.pcd,Testing,1.8492149114608765,1.9255414009094238,0.07632648944854736
3,TH0011AV/viewpoint_simulated_100_surface0.pcd,Testing,1.9849722385406494,2.129732608795166,0.1447603702545166
4,TH0011AV/viewpoint_simulated_101_surface0.pcd,Testing,2.0539610385894775,2.1046054363250732,0.0506443977355957
5,TH0011AV/viewpoint_simulated_102_surface0.pcd,Testing,2.011335611343384,2.1025192737579346,0.09118366241455078
6,TH0011AV/viewpoint_simulated_103_surface0.pcd,Testing,2.143333673477173,2.109344244003296,0.03398942947387695
7,TH0011AV/viewpoint_simulated_104_surface0.pcd,Testing,2.1514968872070312,2.0653111934661865,0.08618569374084473
8,TH0011AV/viewpoint_simulated_105_surface0.pcd,Testing,2.1020257472991943,2.0535876750946045,0.048438072204589844
9,TH0011AV/viewpoint_simulated_106_surface0.pcd,Testing,2.0540645122528076,2.028108835220337,0.025955677032470703
10,TH0011AV/viewpoint_simulated_107_surface0.pcd,Testing,2.055321216583252,2.0310001373291016,0.02432107925415039
11,TH0011AV/viewpoint_simulated_108_surface0.pcd,Testing,2.1685357093811035,2.0482709407806396,0.12026476860046387
12,TH0011AV/viewpoint_simulated_109_surface0.pcd,Testing,2.081996440887451,2.0114307403564453,0.07056570053100586
13,TH0011AV/viewpoint_simulated_11_surface0.pcd,Testing,2.006232738494873,1.9183320999145508,0.08790063858032227
14,TH0011AV/viewpoint_simulated_110_surface0.pcd,Testing,2.0952565670013428,2.014417886734009,0.08083868026733398
15,TH0011AV/viewpoint_simulated_111_surface0.pcd,Testing,2.135233163833618,2.0390207767486572,0.09621238708496094
16,TH0011AV/viewpoint_simulated_112_surface0.pcd,Testing,2.09890079498291,2.1660099029541016,0.0671091079711914
17,TH0011AV/viewpoint_simulated_113_surface0.pcd,Testing,2.1980459690093994,2.1162681579589844,0.08177781105041504
18,TH0011AV/viewpoint_simulated_114_surface0.pcd,Testing,1.9530551433563232,2.101911783218384,0.14885663986206055
19,TH0011AV/viewpoint_simulated_115_surface0.pcd,Testing,2.154512405395508,2.0962061882019043,0.058306217193603516
20,TH0011AV/viewpoint_simulated_116_surface0.pcd,Testing,2.1476891040802,2.100353717803955,0.04733538627624512
21,TH0011AV/viewpoint_simulated_117_surface0.pcd,Testing,2.143444776535034,2.1116724014282227,0.03177237510681152
22,TH0011AV/viewpoint_simulated_118_surface0.pcd,Testing,2.112204074859619,2.11415696144104,0.0019528865814208984
23,TH0011AV/viewpoint_simulated_119_surface0.pcd,Testing,2.1784417629241943,2.1266565322875977,0.05178523063659668
24,TH0011AV/viewpoint_simulated_12_surface0.pcd,Testing,2.057272434234619,1.9180631637573242,0.13920927047729492
25,TH0011AV/viewpoint_simulated_120_surface0.pcd,Testing,2.018193006515503,2.1035804748535156,0.0853874683380127
26,TH0011AV/viewpoint_simulated_121_surface0.pcd,Testing,2.149773597717285,2.0817036628723145,0.0680699348449707
27,TH0011AV/viewpoint_simulated_122_surface0.pcd,Testing,2.1597578525543213,2.0805861949920654,0.07917165756225586
28,TH0011AV/viewpoint_simulated_123_surface0.pcd,Testing,2.1218814849853516,2.0714457035064697,0.050435781478881836
29,TH0011AV/viewpoint_simulated_124_surface0.pcd,Testing,2.0572569370269775,2.0683791637420654,0.01112222671508789
30,TH0011AV/viewpoint_simulated_125_surface0.pcd,Testing,2.128300666809082,2.093710422515869,0.03459024429321289
31,TH0011AV/viewpoint_simulated_126_surface0.pcd,Testing,2.1206932067871094,2.0732734203338623,0.04741978645324707
32,TH0011AV/viewpoint_simulated_127_surface0.pcd,Testing,2.1023685932159424,2.1047885417938232,0.0024199485778808594
33,TH0011AV/viewpoint_simulated_128_surface0.pcd,Testing,2.2989635467529297,2.1915862560272217,0.10737729072570801
34,TH0011AV/viewpoint_simulated_129_surface0.pcd,Testing,2.1260297298431396,2.143991708755493,0.017961978912353516
35,TH0011AV/viewpoint_simulated_13_surface0.pcd,Testing,1.9186906814575195,1.9288547039031982,0.010164022445678711
36,TH0011AV/viewpoint_simulated_130_surface0.pcd,Testing,2.0859835147857666,2.1066646575927734,0.020681142807006836
37,TH0011AV/viewpoint_simulated_131_surface0.pcd,Testing,2.12677001953125,2.108898639678955,0.017871379852294922
38,TH0011AV/viewpoint_simulated_132_surface0.pcd,Testing,2.221482992172241,2.1368911266326904,0.08459186553955078
39,TH0011AV/viewpoint_simulated_133_surface0.pcd,Testing,2.0948047637939453,2.103574275970459,0.008769512176513672
40,TH0011AV/viewpoint_simulated_134_surface0.pcd,Testing,2.242307662963867,2.0924360752105713,0.1498715877532959
41,TH0011AV/viewpoint_simulated_135_surface0.pcd,Testing,2.127124786376953,2.141420364379883,0.014295578002929688
42,TH0011AV/viewpoint_simulated_136_surface0.pcd,Testing,2.2536158561706543,2.180304527282715,0.07331132888793945
43,TH0011AV/viewpoint_simulated_137_surface0.pcd,Testing,2.13212251663208,2.1291770935058594,0.002945423126220703
44,TH0011AV/viewpoint_simulated_138_surface0.pcd,Testing,2.0525193214416504,2.1299023628234863,0.07738304138183594
45,TH0011AV/viewpoint_simulated_139_surface0.pcd,Testing,2.1226143836975098,2.112264633178711,0.010349750518798828
46,TH0011AV/viewpoint_simulated_14_surface0.pcd,Testing,1.8763036727905273,1.9200265407562256,0.04372286796569824
47,TH0011AV/viewpoint_simulated_140_surface0.pcd,Testing,2.2158544063568115,2.106466770172119,0.10938763618469238
48,TH0011AV/viewpoint_simulated_141_surface0.pcd,Testing,2.1534485816955566,2.139561176300049,0.013887405395507812
49,TH0011AV/viewpoint_simulated_142_surface0.pcd,Testing,2.1218979358673096,2.123824119567871,0.0019261837005615234
50,TH0011AV/viewpoint_simulated_143_surface0.pcd,Testing,2.126499652862549,2.1587576866149902,0.032258033752441406
